id,updated,ship,imo,lat,long,sog,cog,hdg,depPort,etdSchedule,etd,atd,arrPort,etaSchedule,eta,ata
106036,15/05/2018 15:14,Megastar,9773064,59.4869,24.7519,21.8,161,160,FIHEL,15/05/2018 13:30,15/05/2018 13:30,2018-05-15 13:21:20,EETLL,15/05/2018 15:30,,
552063,09/11/2018 21:07,Megastar,9773064,59.8776,24.8295,22.7,201,200,FIHEL,09/11/2018 20:30,09/11/2018 20:30,2018-11-09 20:19:15,EETLL,09/11/2018 22:30,11/09/2018 22:25,11/09/2018 22:21
490238,12/10/2018 18:47,Finlandia,9214379,60.1442,24.906,9.1,192,189,FIHEL,12/10/2018 18:40,12/10/2018 18:43,2018-10-12 18:43:03,EETLL,12/10/2018 20:50,10/12/2018 21:03,10/12/2018 21:00
852606,20/02/2019 18:09,Megastar,9773064,59.7138,24.7676,22.5,18,16,EETLL,20/02/2019 17:30,20/02/2019 17:30,2019-02-20 17:18:11,FIHEL,20/02/2019 19:30,,
343265,19/08/2018 06:39,Finlandia,9214379,59.9083,24.8552,22.0,202,203,FIHEL,19/08/2018 06:00,19/08/2018 06:00,2018-08-19 05:52:56,EETLL,19/08/2018 08:15,,
547944,08/11/2018 12:22,Star,9364722,59.7865,24.7946,22.1,192,189,FIHEL,08/11/2018 11:30,08/11/2018 11:30,2018-11-08 11:19:13,EETLL,08/11/2018 13:30,11/08/2018 13:27,11/08/2018 13:30
861470,24/02/2019 05:31,Megastar,9773064,59.4905,24.762,24.1,347,346,EETLL,24/02/2019 05:30,24/02/2019 05:30,2019-02-24 05:20:11,FIHEL,24/02/2019 07:30,,
29779,16/04/2018 10:57,Star,9364722,59.9353,24.8788,22.5,196,194,FIHEL,16/04/2018 10:30,18/04/2018 06:29,2018-04-16 10:19:14,EETLL,16/04/2018 12:30,,
535726,03/11/2018 10:23,Finlandia,9214379,59.5662,24.712,24.7,337,333,EETLL,03/11/2018 10:00,03/11/2018 10:00,2018-11-03 09:56:55,FIHEL,03/11/2018 12:15,11/03/2018 12:08,11/03/2018 12:06
235449,04/07/2018 15:40,Europa,8919805,60.1492,24.9182,4.7,212,212,FIHEL,04/07/2018 15:30,04/07/2018 15:34,2018-07-04 15:35:28,EETLL,04/07/2018 19:00,07/04/2018 18:55,07/04/2018 18:54
76269,03/05/2018 16:14,Europa,8919805,60.0187,24.9062,15.4,180,177,FIHEL,03/05/2018 15:30,03/05/2018 15:32,2018-05-03 15:32:18,EETLL,03/05/2018 19:00,05/03/2018 18:46,05/03/2018 18:50
606661,29/11/2018 21:35,Star,9364722,59.8756,24.8609,22.3,10,8,EETLL,29/11/2018 20:30,29/11/2018 20:30,2018-11-29 20:20:17,FIHEL,29/11/2018 22:30,,
476597,07/10/2018 17:48,Europa,8919805,59.6457,24.656,14.8,182,182,FIHEL,07/10/2018 15:30,07/10/2018 15:30,2018-10-07 15:29:59,EETLL,07/10/2018 19:00,10/07/2018 18:43,10/07/2018 18:39
254515,11/07/2018 17:13,Megastar,9773064,59.7335,24.7854,23.0,16,17,EETLL,11/07/2018 16:30,11/07/2018 16:30,2018-07-11 16:20:00,FIHEL,11/07/2018 18:30,07/11/2018 18:29,07/11/2018 18:28
457999,30/09/2018 18:03,Megastar,9773064,60.0234,24.8999,22.6,3,0,EETLL,30/09/2018 16:30,30/09/2018 16:30,2018-09-30 16:17:47,FIHEL,30/09/2018 18:30,,
293949,26/07/2018 12:09,Star,9364722,59.513,24.7349,22.2,158,158,FIHEL,26/07/2018 10:30,26/07/2018 10:30,2018-07-26 10:21:32,EETLL,26/07/2018 12:30,,
590537,24/11/2018 04:28,Finlandia,9214379,59.5482,24.7247,23.7,339,335,EETLL,24/11/2018 04:00,24/11/2018 04:03,2018-11-24 04:03:09,FIHEL,24/11/2018 06:15,,
172371,10/06/2018 14:49,Star,9364722,59.965,24.8994,21.7,18,14,EETLL,10/06/2018 13:30,10/06/2018 13:30,2018-06-10 13:21:10,FIHEL,10/06/2018 15:30,06/10/2018 15:26,06/10/2018 15:33
391402,05/09/2018 21:01,Star,9364722,60.0272,24.9027,21.1,2,1,EETLL,05/09/2018 19:30,05/09/2018 19:30,2018-09-05 19:20:57,FIHEL,05/09/2018 21:30,09/05/2018 21:27,09/05/2018 21:26
123484,22/05/2018 13:36,Star,9364722,59.5137,24.7466,21.5,343,341,EETLL,22/05/2018 13:30,22/05/2018 13:30,2018-05-22 13:21:10,FIHEL,22/05/2018 15:30,,
737813,28/01/2019 13:57,Europa,8919805,60.1529,24.9214,1.6,338,204,EETLL,28/01/2019 10:30,28/01/2019 10:39,2019-01-28 10:39:02,FIHEL,28/01/2019 14:00,,
881493,03/03/2019 15:14,Finlandia,9214379,59.4718,24.7647,16.4,159,157,FIHEL,03/03/2019 13:15,03/03/2019 13:15,2019-03-03 13:03:23,EETLL,03/03/2019 15:30,03/03/2019 15:24,03/03/2019 15:22
753014,07/01/2019 12:19,Star,9364722,59.8106,24.7767,22.3,203,203,FIHEL,07/01/2019 11:30,07/01/2019 11:30,2019-01-07 11:18:13,EETLL,07/01/2019 13:30,01/07/2019 13:27,01/07/2019 13:28
340685,18/08/2018 06:10,Star,9364722,59.5111,24.7334,21.8,161,158,FIHEL,18/08/2018 04:30,18/08/2018 04:30,2018-08-18 04:20:11,EETLL,18/08/2018 06:30,,
784385,26/01/2019 05:16,Finlandia,9214379,59.8993,24.8617,23.3,12,13,EETLL,26/01/2019 04:00,26/01/2019 04:00,2019-01-26 03:53:10,FIHEL,26/01/2019 06:15,,
570402,16/11/2018 16:46,Finlandia,9214379,59.4942,24.7665,20.6,341,337,EETLL,16/11/2018 16:30,16/11/2018 16:30,2018-11-16 16:25:05,FIHEL,16/11/2018 19:00,,
716357,20/01/2019 11:50,Europa,8919805,59.6961,24.7592,15.4,23,21,EETLL,20/01/2019 10:30,20/01/2019 10:37,2019-01-20 10:37:19,FIHEL,20/01/2019 14:00,,
584266,21/11/2018 17:50,Megastar,9773064,59.6033,24.688,22.6,359,0,EETLL,21/11/2018 17:30,21/11/2018 17:30,2018-11-21 17:18:19,FIHEL,21/11/2018 18:30,,
247547,09/07/2018 07:40,Megastar,9773064,60.065,24.8968,22.3,181,181,FIHEL,09/07/2018 07:30,09/07/2018 07:30,2018-07-09 07:24:02,EETLL,09/07/2018 09:30,07/09/2018 09:33,07/09/2018 09:39
518110,26/10/2018 15:01,Megastar,9773064,59.5538,24.7018,23.1,158,158,FIHEL,26/10/2018 13:30,26/10/2018 13:30,2018-10-26 13:20:07,EETLL,26/10/2018 15:30,,
661472,20/12/2018 06:19,Megastar,9773064,59.7744,24.8197,22.8,22,22,EETLL,20/12/2018 05:30,20/12/2018 05:30,2018-12-20 05:19:08,FIHEL,20/12/2018 07:30,,
604874,29/11/2018 10:47,Europa,8919805,59.4558,24.7775,7.2,352,349,EETLL,29/11/2018 10:30,29/11/2018 10:36,2018-11-29 10:36:07,FIHEL,29/11/2018 14:00,,
18556,12/04/2018 06:04,Megastar,9773064,60.0781,24.8958,21.9,1,1,EETLL,12/04/2018 04:30,12/04/2018 04:30,2018-04-12 04:20:17,FIHEL,12/04/2018 06:30,04/12/2018 06:22,04/12/2018 06:25
451580,28/09/2018 11:06,Star,9364722,59.8975,24.8493,22.4,202,202,FIHEL,28/09/2018 10:30,28/09/2018 10:30,2018-09-28 10:22:17,EETLL,28/09/2018 12:30,,
612750,02/12/2018 09:30,Star,9364722,59.8376,24.8854,22.5,12,11,EETLL,02/12/2018 08:30,02/12/2018 08:30,2018-12-02 08:20:05,FIHEL,02/12/2018 10:30,12/02/2018 10:29,12/02/2018 10:23
827578,11/02/2019 08:53,Finlandia,9214379,59.4883,24.7523,21.4,157,156,FIHEL,11/02/2019 07:00,11/02/2019 07:00,2019-02-11 06:57:05,EETLL,11/02/2019 09:15,02/11/2019 09:05,02/11/2019 09:10
10642,09/04/2018 08:07,Finlandia,9214379,59.451,24.7803,11.9,211,212,FIHEL,09/04/2018 06:00,09/04/2018 06:00,2018-04-09 05:58:49,EETLL,09/04/2018 08:15,04/09/2018 08:12,04/09/2018 08:17
395975,07/09/2018 16:22,Europa,8919805,59.9939,24.9061,15.0,185,181,FIHEL,07/09/2018 15:30,07/09/2018 15:33,2018-09-07 15:34:29,EETLL,07/09/2018 19:00,09/07/2018 18:48,09/07/2018 18:48
880645,03/03/2019 10:17,Finlandia,9214379,59.4648,24.7792,18.4,357,356,EETLL,03/03/2019 10:00,03/03/2019 10:07,2019-03-03 10:07:06,FIHEL,03/03/2019 12:15,03/03/2019 12:21,03/03/2019 12:19
366551,27/08/2018 17:48,Finlandia,9214379,60.1472,24.9078,1.6,221,261,EETLL,27/08/2018 15:30,27/08/2018 15:30,2018-08-27 15:28:19,FIHEL,27/08/2018 18:00,,
493683,14/10/2018 08:04,Star,9364722,59.6873,24.7583,22.7,27,25,EETLL,14/10/2018 07:30,14/10/2018 07:30,2018-10-14 07:20:01,FIHEL,14/10/2018 09:30,,
401628,09/09/2018 18:26,Megastar,9773064,60.1456,24.9132,4.2,23,203,EETLL,09/09/2018 16:30,09/09/2018 16:30,2018-09-09 16:18:25,FIHEL,09/09/2018 18:30,09/09/2018 18:28,09/09/2018 18:59
508314,22/10/2018 20:37,Star,9364722,59.8753,24.8685,22.1,17,13,EETLL,22/10/2018 19:30,22/10/2018 19:30,2018-10-22 19:20:30,FIHEL,22/10/2018 21:30,,
99354,12/05/2018 19:47,Star,9364722,59.5871,24.6959,22.3,341,341,EETLL,12/05/2018 19:30,12/05/2018 19:30,2018-05-12 19:20:35,FIHEL,12/05/2018 21:30,05/12/2018 21:29,05/12/2018 21:29
186147,15/06/2018 13:28,Finlandia,9214379,59.7317,24.7073,21.7,196,195,FIHEL,15/06/2018 12:15,15/06/2018 12:15,2018-06-15 12:07:45,EETLL,15/06/2018 14:30,,
258034,13/07/2018 05:16,Star,9364722,59.8662,24.8534,23.7,198,194,FIHEL,13/07/2018 04:30,13/07/2018 04:30,2018-07-13 04:30:17,EETLL,13/07/2018 06:30,,
763407,16/01/2019 09:55,Megastar,9773064,59.5979,24.6705,25.6,164,163,FIHEL,16/01/2019 08:30,16/01/2019 08:30,2019-01-16 08:28:10,EETLL,16/01/2019 10:30,,
469349,05/10/2018 04:11,Finlandia,9214379,59.8745,24.9008,22.2,17,15,EETLL,05/10/2018 03:00,05/10/2018 03:00,2018-10-05 02:49:04,FIHEL,05/10/2018 05:15,10/05/2018 05:04,10/05/2018 05:07
235315,04/07/2018 14:24,Star,9364722,59.8092,24.7757,22.0,24,23,EETLL,04/07/2018 13:30,04/07/2018 13:30,2018-07-04 13:21:40,FIHEL,04/07/2018 15:30,07/04/2018 15:28,07/04/2018 15:38
238962,06/07/2018 03:20,Finlandia,9214379,59.5597,24.7167,23.7,338,334,EETLL,06/07/2018 03:00,06/07/2018 03:00,2018-07-06 02:53:02,FIHEL,06/07/2018 05:15,07/06/2018 05:11,07/06/2018 05:10
130108,25/05/2018 06:00,Megastar,9773064,60.047,24.8977,23.0,355,356,EETLL,25/05/2018 04:30,25/05/2018 04:30,2018-05-25 04:18:06,FIHEL,25/05/2018 06:30,,
899991,10/03/2019 15:03,Finlandia,9214379,59.5443,24.7085,20.9,159,160,FIHEL,10/03/2019 13:15,10/03/2019 13:15,2019-03-10 13:05:07,EETLL,10/03/2019 15:30,03/10/2019 15:25,03/10/2019 15:28
53179,24/04/2018 22:21,Megastar,9773064,59.4536,24.7792,12.9,180,181,FIHEL,24/04/2018 20:30,24/04/2018 20:30,2018-04-24 20:20:11,EETLL,24/04/2018 22:30,,
482093,09/10/2018 18:04,Star,9364722,59.526,24.7232,21.7,162,160,FIHEL,09/10/2018 16:30,09/10/2018 16:30,2018-10-09 16:19:08,EETLL,09/10/2018 18:30,10/09/2018 18:23,10/09/2018 18:31
74576,03/05/2018 03:13,Finlandia,9214379,59.5135,24.7515,21.6,340,336,EETLL,03/05/2018 03:00,03/05/2018 03:00,2018-05-03 02:50:24,FIHEL,03/05/2018 05:15,05/03/2018 05:13,05/03/2018 05:18
274615,19/07/2018 11:14,Finlandia,9214379,60.149,24.9115,1.0,24,208,EETLL,19/07/2018 09:00,19/07/2018 09:03,2018-07-19 08:58:45,FIHEL,19/07/2018 11:15,,
786570,26/01/2019 18:54,Star,9364722,59.6137,24.6675,9.3,205,195,FIHEL,26/01/2019 17:30,26/01/2019 17:30,2019-01-26 17:20:14,EETLL,26/01/2019 19:30,,
865230,25/02/2019 12:15,Finlandia,9214379,60.147,24.9095,2.5,23,205,EETLL,25/02/2019 10:00,25/02/2019 10:04,2019-02-25 10:05:20,FIHEL,25/02/2019 12:15,,
683415,06/01/2019 06:16,Star,9364722,59.8268,24.8205,23.1,194,196,FIHEL,06/01/2019 05:30,06/01/2019 05:30,2019-01-06 05:19:12,EETLL,06/01/2019 07:30,01/06/2019 07:28,01/06/2019 07:31
31534,17/04/2018 03:59,FINLANDIA,9214379,59.7668,24.7788,23.5,57,57,EETLL,17/04/2018 03:00,18/04/2018 17:55,2018-04-17 02:55:04,FIHEL,17/04/2018 05:15,,
208429,24/06/2018 09:12,Finlandia,9214379,59.4675,24.773,18.7,351,351,EETLL,24/06/2018 09:00,24/06/2018 09:01,2018-06-24 09:01:00,FIHEL,24/06/2018 11:15,,
215662,27/06/2018 05:18,Megastar,9773064,59.7971,24.7634,24.6,22,23,EETLL,27/06/2018 04:30,27/06/2018 04:30,2018-06-27 04:18:45,FIHEL,27/06/2018 06:30,,
360490,25/08/2018 12:16,Star,9364722,59.4616,24.7749,16.5,159,161,FIHEL,25/08/2018 10:30,25/08/2018 10:30,2018-08-25 10:18:37,EETLL,25/08/2018 12:30,,
387618,04/09/2018 14:05,Star,9364722,59.6916,24.7487,21.2,26,26,EETLL,04/09/2018 13:30,04/09/2018 13:30,2018-09-04 13:20:20,FIHEL,04/09/2018 15:30,09/04/2018 15:28,09/04/2018 15:32
738466,28/01/2019 18:12,Europa,8919805,59.8347,24.7651,17.3,203,202,FIHEL,28/01/2019 16:30,28/01/2019 16:39,2019-01-28 16:39:14,EETLL,28/01/2019 20:00,,
654688,17/12/2018 15:52,Megastar,9773064,59.6258,24.6761,22.2,208,207,FIHEL,17/12/2018 14:30,17/12/2018 14:30,2018-12-17 14:19:14,EETLL,17/12/2018 16:30,,
59385,27/04/2018 09:27,Finlandia,9214379,59.5848,24.6965,25.2,338,337,EETLL,27/04/2018 09:00,27/04/2018 09:00,2018-04-27 08:54:09,FIHEL,27/04/2018 11:15,,
154875,03/06/2018 19:11,Finlandia,9214379,59.9825,24.8947,23.4,189,189,FIHEL,03/06/2018 18:40,03/06/2018 18:40,2018-06-03 18:39:56,EETLL,03/06/2018 20:50,06/03/2018 20:54,06/03/2018 21:07
705169,16/01/2019 14:47,Megastar,9773064,60.1131,24.9045,16.3,184,185,FIHEL,16/01/2019 14:30,16/01/2019 14:37,2019-01-16 14:38:12,EETLL,16/01/2019 16:30,,
738705,28/01/2019 19:17,Star,9364722,59.4738,24.7638,20.6,158,160,FIHEL,28/01/2019 17:30,28/01/2019 17:30,2019-01-28 16:34:43,EETLL,28/01/2019 19:30,,
456820,30/09/2018 11:11,Megastar,9773064,59.7182,24.6693,21.6,353,351,EETLL,30/09/2018 10:30,30/09/2018 10:30,2018-09-30 10:20:07,FIHEL,30/09/2018 12:30,,
380858,02/09/2018 05:51,Megastar,9773064,59.9591,24.8834,22.1,11,12,EETLL,02/09/2018 04:30,02/09/2018 04:30,2018-09-02 04:18:13,FIHEL,02/09/2018 06:30,09/02/2018 06:29,09/02/2018 06:27
545657,07/11/2018 15:11,Finlandia,9214379,59.4848,24.757,18.8,155,154,FIHEL,07/11/2018 13:15,07/11/2018 13:15,2018-11-07 13:09:16,EETLL,07/11/2018 15:30,11/07/2018 15:23,11/07/2018 15:29
338795,17/08/2018 11:45,Star,9364722,59.6597,24.7141,21.6,212,210,FIHEL,17/08/2018 10:30,17/08/2018 10:30,2018-08-17 10:20:19,EETLL,17/08/2018 12:30,,
496837,15/10/2018 11:12,Megastar,9773064,59.7197,24.7702,22.5,17,17,EETLL,15/10/2018 10:30,15/10/2018 10:30,2018-10-15 10:19:33,FIHEL,15/10/2018 12:30,,
145395,31/05/2018 06:19,Finlandia,9214379,60.063,24.8942,20.7,177,176,FIHEL,31/05/2018 06:00,31/05/2018 06:00,2018-05-31 05:59:05,EETLL,31/05/2018 08:15,,
27289,15/04/2018 12:16,Star,9364722,59.4645,24.7711,16.9,163,161,FIHEL,15/04/2018 10:30,15/04/2018 10:30,2018-04-15 10:20:12,EETLL,15/04/2018 12:30,,
508403,22/10/2018 21:16,Megastar,9773064,59.477,24.7619,22.2,157,158,FIHEL,22/10/2018 19:30,22/10/2018 19:30,2018-10-22 19:18:19,EETLL,22/10/2018 21:30,,
393344,06/09/2018 16:44,Finlandia,9214379,59.8193,24.7802,23.2,21,21,EETLL,06/09/2018 15:30,06/09/2018 15:31,2018-09-06 15:31:37,FIHEL,06/09/2018 18:00,09/06/2018 17:48,09/06/2018 17:55
599801,27/11/2018 13:03,Europa,8919805,60.0138,24.9083,15.6,359,358,EETLL,27/11/2018 10:30,27/11/2018 10:35,2018-11-27 10:35:01,FIHEL,27/11/2018 14:00,,
79661,04/05/2018 21:25,Megastar,9773064,59.4455,24.772,4.2,215,219,FIHEL,04/05/2018 19:30,04/05/2018 19:30,2018-05-04 19:18:59,EETLL,04/05/2018 21:30,05/04/2018 21:26,05/04/2018 21:30
192409,18/06/2018 04:21,Finlandia,9214379,59.934,24.8818,23.1,13,12,EETLL,18/06/2018 03:00,18/06/2018 03:00,2018-06-18 02:51:35,FIHEL,18/06/2018 05:15,,
149482,01/06/2018 16:57,Finlandia,9214379,59.9015,24.9067,21.0,22,18,EETLL,01/06/2018 15:30,01/06/2018 15:30,2018-06-01 15:21:31,FIHEL,01/06/2018 18:00,06/01/2018 17:46,06/01/2018 17:49
271099,18/07/2018 04:58,Star,9364722,59.9372,24.8766,20.5,204,201,FIHEL,18/07/2018 04:30,18/07/2018 04:30,2018-07-18 04:18:48,EETLL,18/07/2018 06:30,,
85017,07/05/2018 07:46,Star,9364722,59.5704,24.7073,21.8,344,340,EETLL,07/05/2018 07:30,07/05/2018 07:30,2018-05-07 07:21:17,FIHEL,07/05/2018 09:30,05/07/2018 09:31,05/07/2018 09:36
150434,02/06/2018 05:29,Star,9364722,59.7633,24.7871,21.1,192,190,FIHEL,02/06/2018 04:30,02/06/2018 04:30,2018-06-02 04:22:44,EETLL,02/06/2018 06:30,06/02/2018 06:31,06/02/2018 06:40
727925,24/01/2019 19:25,Europa,8919805,59.5079,24.7388,15.0,158,158,FIHEL,24/01/2019 16:30,24/01/2019 16:30,2019-01-24 16:30:13,EETLL,24/01/2019 20:00,,
402473,10/09/2018 06:50,Finlandia,9214379,59.8552,24.8095,23.2,202,199,FIHEL,10/09/2018 06:00,10/09/2018 06:00,2018-09-10 05:57:10,EETLL,10/09/2018 08:15,09/10/2018 08:10,09/10/2018 08:22
807076,03/02/2019 13:33,Europa,8919805,60.1345,24.9055,11.7,0,0,EETLL,03/02/2019 10:30,03/02/2019 10:40,2019-02-03 10:40:10,FIHEL,03/02/2019 14:00,02/03/2019 13:51,02/03/2019 13:53
832778,13/02/2019 10:27,Star,9364722,60.1471,24.9142,3.7,18,204,EETLL,13/02/2019 08:30,13/02/2019 08:30,2019-02-13 08:20:23,FIHEL,13/02/2019 10:30,,
515384,25/10/2018 14:55,Star,9364722,59.9966,24.9017,22.5,7,6,EETLL,25/10/2018 13:30,25/10/2018 13:30,2018-10-25 13:20:23,FIHEL,25/10/2018 15:30,,
480820,09/10/2018 10:40,Star,9364722,60.0402,24.8994,24.4,170,169,FIHEL,09/10/2018 10:30,09/10/2018 10:30,2018-10-09 10:19:12,EETLL,09/10/2018 12:30,10/09/2018 12:29,10/09/2018 12:30
394586,07/09/2018 07:12,Finlandia,9214379,59.7573,24.7933,24.2,196,193,FIHEL,07/09/2018 06:00,07/09/2018 06:04,2018-09-07 06:04:11,EETLL,07/09/2018 08:15,09/07/2018 08:15,09/07/2018 08:27
682385,05/01/2019 14:43,Megastar,9773064,60.0165,24.898,22.8,183,181,FIHEL,05/01/2019 14:30,05/01/2019 14:30,2019-01-05 14:18:07,EETLL,05/01/2019 16:30,01/05/2019 16:23,01/05/2019 16:14
545209,07/11/2018 12:21,Europa,8919805,59.857,24.8418,15.2,14,14,EETLL,07/11/2018 10:30,07/11/2018 10:31,2018-11-07 10:32:31,FIHEL,07/11/2018 14:00,11/07/2018 13:47,11/07/2018 13:48
237992,05/07/2018 15:12,Megastar,9773064,59.492,24.7491,22.5,157,159,FIHEL,05/07/2018 13:30,05/07/2018 13:30,2018-07-05 13:26:15,EETLL,05/07/2018 15:30,07/05/2018 15:25,07/05/2018 15:35
181279,13/06/2018 16:23,Finlandia,9214379,59.7242,24.699,22.9,26,25,EETLL,13/06/2018 15:30,13/06/2018 15:30,2018-06-13 15:27:08,FIHEL,13/06/2018 18:00,,
162712,06/06/2018 18:44,Europa,8919805,59.4495,24.7784,6.6,233,236,FIHEL,06/06/2018 15:30,06/06/2018 15:35,2018-06-06 15:35:42,EETLL,06/06/2018 19:00,06/06/2018 18:48,06/06/2018 19:00
264330,15/07/2018 13:29,Finlandia,9214379,59.7278,24.7043,22.4,192,190,FIHEL,15/07/2018 12:15,15/07/2018 12:15,2018-07-15 12:11:07,EETLL,15/07/2018 14:30,,
159951,05/06/2018 17:42,Finlandia,9214379,60.1263,24.9058,15.3,1,359,EETLL,05/06/2018 15:30,05/06/2018 15:30,2018-06-05 15:27:16,FIHEL,05/06/2018 18:00,06/05/2018 17:50,06/05/2018 18:54
728841,25/01/2019 08:30,Star,9364722,59.479,24.7673,19.7,355,350,EETLL,25/01/2019 08:30,25/01/2019 08:30,2019-01-25 08:20:08,FIHEL,25/01/2019 10:30,,
525551,29/10/2018 12:24,Star,9364722,59.7835,24.7591,22.2,202,199,FIHEL,29/10/2018 11:30,29/10/2018 11:30,2018-10-29 11:19:14,EETLL,29/10/2018 13:30,,
511703,24/10/2018 08:06,Megastar,9773064,59.8902,24.8507,22.1,195,194,FIHEL,24/10/2018 07:30,24/10/2018 07:30,2018-10-24 07:21:08,EETLL,24/10/2018 09:30,,
44745,21/04/2018 18:08,Europa,8919805,59.5774,24.6845,15.9,159,160,FIHEL,21/04/2018 15:30,21/04/2018 15:32,2018-04-21 15:32:04,EETLL,21/04/2018 19:00,,
103458,14/05/2018 14:49,Star,9364722,59.954,24.8848,22.9,16,14,EETLL,14/05/2018 13:30,14/05/2018 13:30,2018-05-14 13:25:16,FIHEL,14/05/2018 15:30,,
372483,29/08/2018 20:53,Star,9364722,59.9745,24.8957,20.9,14,12,EETLL,29/08/2018 19:30,29/08/2018 19:30,2018-08-29 19:19:11,FIHEL,29/08/2018 21:30,,
466139,03/10/2018 19:29,Star,9364722,59.4453,24.7718,3.1,29,193,EETLL,03/10/2018 19:30,03/10/2018 19:30,,FIHEL,03/10/2018 21:30,10/03/2018 21:30,10/03/2018 21:58
896173,09/03/2019 06:30,Megastar,9773064,59.8579,24.8364,23.0,14,9,EETLL,09/03/2019 05:30,09/03/2019 05:30,2019-03-09 05:17:06,FIHEL,09/03/2019 07:30,03/09/2019 07:26,03/09/2019 07:27
416048,15/09/2018 06:53,Finlandia,9214379,59.8385,24.8598,20.4,188,188,FIHEL,15/09/2018 06:00,15/09/2018 06:00,2018-09-15 05:55:06,EETLL,15/09/2018 08:15,,
533809,02/11/2018 13:34,Finlandia,9214379,60.0327,24.9017,20.7,176,176,FIHEL,02/11/2018 13:15,02/11/2018 13:15,2018-11-02 13:04:08,EETLL,02/11/2018 15:30,11/02/2018 15:17,11/02/2018 15:25
192712,18/06/2018 06:20,Star,9364722,59.4589,24.7774,16.1,160,161,FIHEL,18/06/2018 04:30,18/06/2018 04:30,2018-06-18 04:20:14,EETLL,18/06/2018 06:30,,
767720,18/01/2019 20:25,Megastar,9773064,60.1351,24.9053,15.2,181,181,FIHEL,18/01/2019 20:30,18/01/2019 20:30,2019-01-18 20:21:11,EETLL,18/01/2019 22:30,,
29531,16/04/2018 09:30,FINLANDIA,9214379,59.5305,24.7375,23.5,339,337,EETLL,16/04/2018 09:00,18/04/2018 05:09,2018-04-16 09:05:14,FIHEL,16/04/2018 11:15,,
79824,05/05/2018 04:42,Megastar,9773064,59.5463,24.7236,22.7,341,340,EETLL,05/05/2018 04:30,05/05/2018 04:30,2018-05-05 04:19:11,FIHEL,05/05/2018 06:30,05/05/2018 06:31,05/05/2018 06:36
47924,23/04/2018 04:58,Finlandia,9214379,60.1352,24.9052,15.2,0,0,EETLL,23/04/2018 03:00,23/04/2018 03:00,2018-04-23 03:00:11,FIHEL,23/04/2018 05:15,,
613023,02/12/2018 11:27,Star,9364722,60.1133,24.9044,16.9,183,182,FIHEL,02/12/2018 11:30,02/12/2018 11:30,2018-12-02 11:19:12,EETLL,02/12/2018 13:30,12/02/2018 13:30,12/02/2018 13:33
219042,28/06/2018 11:14,Megastar,9773064,59.7371,24.785,23.1,14,11,EETLL,28/06/2018 10:30,28/06/2018 10:30,2018-06-28 10:20:16,FIHEL,28/06/2018 12:30,,
409412,12/09/2018 17:01,Finlandia,9214379,59.7703,24.8887,24.8,11,8,EETLL,12/09/2018 15:30,12/09/2018 16:01,2018-09-12 15:05:08,FIHEL,12/09/2018 18:00,09/12/2018 18:11,09/12/2018 18:10
599542,27/11/2018 11:46,Star,9364722,60.0174,24.9004,22.6,180,180,FIHEL,27/11/2018 11:30,27/11/2018 11:30,2018-11-27 11:21:13,EETLL,27/11/2018 13:30,,
354280,23/08/2018 07:21,Megastar,9773064,60.1476,24.9146,1.9,196,209,FIHEL,23/08/2018 07:30,23/08/2018 07:30,2018-08-23 07:21:00,EETLL,23/08/2018 09:30,,
585527,22/11/2018 08:28,Finlandia,9214379,59.669,24.7147,25.3,210,209,FIHEL,22/11/2018 07:00,22/11/2018 07:05,2018-11-22 07:06:07,EETLL,22/11/2018 09:15,,
108913,16/05/2018 16:59,Finlandia,9214379,59.8945,24.8548,21.5,26,26,EETLL,16/05/2018 15:30,16/05/2018 15:30,2018-05-16 15:30:20,FIHEL,16/05/2018 18:00,,
829903,12/02/2019 05:40,Megastar,9773064,59.5353,24.7324,23.9,341,341,EETLL,12/02/2019 05:30,12/02/2019 05:30,2019-02-12 05:20:08,FIHEL,12/02/2019 07:30,02/12/2019 07:30,02/12/2019 07:33
81242,05/05/2018 14:52,Megastar,9773064,59.6312,24.669,23.0,188,189,FIHEL,05/05/2018 13:30,05/05/2018 13:30,2018-05-05 13:22:15,EETLL,05/05/2018 15:30,05/05/2018 15:29,05/05/2018 15:34
310659,04/08/2018 04:26,Megastar,9773064,59.4593,24.7771,16.5,347,346,EETLL,04/08/2018 04:30,04/08/2018 04:30,2018-08-04 04:18:51,FIHEL,04/08/2018 06:30,08/04/2018 06:32,08/04/2018 06:34
475814,07/10/2018 13:19,Megastar,9773064,60.1468,24.9135,6.8,215,214,FIHEL,07/10/2018 13:30,07/10/2018 13:30,2018-10-07 13:18:19,EETLL,07/10/2018 15:30,10/07/2018 15:33,10/07/2018 15:35
162408,06/06/2018 17:05,Finlandia,9214379,59.9355,24.9305,23.6,13,11,EETLL,06/06/2018 15:30,06/06/2018 15:36,2018-06-06 15:35:56,FIHEL,06/06/2018 18:00,06/06/2018 17:47,06/06/2018 17:43
677681,03/01/2019 07:08,Star,9364722,59.5267,24.7236,21.9,159,157,FIHEL,03/01/2019 05:30,03/01/2019 05:30,2019-01-03 05:30:00,EETLL,03/01/2019 07:30,01/03/2019 07:26,01/03/2019 07:34
